id,name,address,symbol,url,description,chain,logo,audits,audit_note,gecko_id,cmcId,category,chains,module,twitter,audit_links,oracles,slug,tvl,chainTvls,change_1h,change_1d,change_7d,staking,fdv,mcap,forkedFrom,listedAt,pool2,audit
883,SmartDEX,,-,https://www.smartdex.app,"SmartDEX is a decentralized exchange developed by the Autonio Team. It is designed to be the world’s first 'smart DEX', giving users the ability to use high-frequency market makers and automated trading algorithms on a decentralized exchange.",Polygon,https://icons.llama.fi/smartdex.jpg,0,,,1366,Dexes,['Polygon'],smartdex/index.js,AI_smartdex,,,smartdex,517302.422787,{'Polygon': 517302.422787},-0.0656363195386831,-4.794648842139964,,,,,,1637392829.0,,
907,Chronoswap,cronos:0x322e21dcAcE43d319646756656b29976291d7C76,CNO,https://chronoswap.org,Chronoswap is one the very first decentralized exchange (DEX) on Cronos Blockchain focused on offering a premier trading experience.,Cronos,https://icons.llama.fi/chronoswap.jpg,0,,,,Dexes,['Cronos'],chronoswap/index.js,Chrono_swap,,,chronoswap,514602.8770798507,"{'Cronos': 514602.8770798507, 'Cronos-staking': 226715.56575186303, 'staking': 226715.56575186303}",1.0171491724981365,-3.4206559804042342,,226715.56575186303,,,"['Uniswap', 'PancakeSwap']",1637714110.0,,
576,UnoRe,bsc:0x474021845C4643113458ea4414bdb7fB74A01A77,UNO,https://unore.io,"Reinsurance is the process of one entity (the reinsurer) taking on all or part of the risk covered under a policy issued by an insurance company in consideration of a premium payment. In other words, it is insurance for insurance companies.",Binance,https://icons.llama.fi/unore.jpg,2,,uno-re,8875,Insurance,['Binance'],unore/index.js,unoreinsure,['https://github.com/Uno-Re/audit-reports'],['Chainlink'],unore,500000.0,{'Binance': 500000},0.0,0.0014000196002683651,0.0,,,10412129.0,,,,
485,TendieSwap,bsc:0x9853A30C69474BeD37595F9B149ad634b5c323d9,TENDIE,https://www.tendieswap.org,"TendieSwap is a prediction market DeFi platform running on the Binance Smart Chain and Polygon Network. Beyond it’s prediction markets, TendieSwap also offers a Decentralized Exchange (AMM), Yield Farming, and Staking platform. TENDIE is the native currency of the platform. With this token, you will get access to many of the incredible features the TendieSwap protocol offers.",Binance,https://icons.llama.fi/tendieswap.png,0,,tendieswap,11034,Dexes,['Binance'],tendieswap/index.js,tendie_swap,,,tendieswap,482348.2157528738,"{'Binance': 482348.2157528738, 'Binance-staking': 2424760.593585226, 'staking': 2424760.593585226}",-0.20532099438918294,-5.349495513322637,,2424760.593585226,,3242147.0,,,,
351,Gravity Finance,polygon:0x874e178a2f3f3f9d34db862453cd756e7eab0381,GFI,https://gravityfinance.io/,Gravity Finance is a DeFi platform. Its Governance Token has a true intrinsic value (backed by bitcoin) that employs deflationary tokenomics.,Polygon,https://icons.llama.fi/gravity-finance.png,0,,gravity-finance,10324,Dexes,['Polygon'],gravity-finance/index.js,Gravity_Finance,,,gravity-finance,447623.1898133391,{'Polygon': 446420.0316043042},0.5606104692721772,-12.958503561398743,,,,1403550.0,,,,
791,Sencha,,-,https://sencha.so,Sencha is the easiest place to discover and trade new crypto assets on Solana,Solana,https://icons.llama.fi/sencha.png,0,,,,Dexes,['Solana'],sencha/index.js,SenchaDEX,,,sencha,443579.11620418157,{'Solana': 443579.11620418157},4.039701820148636,-0.9179358308096965,,,,,,1636176482.0,,
582,Ante Finance,-,-,https://ante.finance,Smart Tests for Smart Contracts,Ethereum,https://icons.llama.fi/ante-finance.png,0,,,,Staking,['Ethereum'],ante/index.js,AnteFinance,,['machine settled'],ante-finance,434153.0635804151,{'Ethereum': 434153.0635804151},0.0,-6.635536430972792,-5.8590741195621945,,,,,,,
906,Impossible Finance,bsc:0xb0e1fc65c1a741b4662b813eb787d369b8614af1,IF,https://impossible.finance,Impossible Finance is a DeFi-native ecosystem of multi-chain products. The core vision of IF is to nurture and accelerate top-tier blockchain projects as a product-first incubator.,Binance,https://icons.llama.fi/impossible-finance.jpg,2,,impossible-finance,10932,Dexes,['Binance'],impossiblefi/index.js,impossiblefi,['https://github.com/ImpossibleFinance/audits'],,impossible-finance,433810.4625948948,"{'Binance': 433810.4625948948, 'Binance-staking': 74333760.4553836, 'staking': 74333760.4553836}",-0.7530318410308041,-9.536192976400216,,74333760.4553836,30579038.0,13010621.0,['Uniswap'],1637783764.0,,
308,Ruler,0x2aeccb42482cc64e087b6d2e5da39f5a7a7001f8,RULER,https://rulerprotocol.com/,No-liquidation lending protocol,Ethereum,https://icons.llama.fi/ruler.jpg,2,,ruler-protocol,8698,Lending,['Ethereum'],ruler/index.js,RulerProtocol,['https://docs.rulerprotocol.com/security'],['Chainlink'],ruler,428392.2128125051,{'Ethereum': 428392.2128125051},0.03478028329284655,-0.5560601191494499,-0.3828142531571217,,403649.0,89828.0,,,,
466,Vanilla,0xbf900809f4c73e5a3476eb183d8b06a27e61f8e5,VNL,https://vanilladefi.com,A decentralized meritocracy for investors,Ethereum,https://icons.llama.fi/vanilla.png,2,,vanilla,9319,Derivatives,['Ethereum'],vanilla/index.js,VanillaDeFi,['https://github.com/vanilladefi/contracts/tree/main/audits'],,vanilla,420382.0289422306,{'Ethereum': 420382.0289422306},0.0956890117656144,-5.010193531044592,-7.3229596791056935,,,0.0,,,,
652,EmiSwap,0x5a75a093747b72a0e14056352751edf03518031d,ESW,https://emiswap.com/,"EmiSwap is an audited, high APR, and cross-chain AMM DEX that offers users a secure environment to extract daily high yields from liquidity mining and farming.",Multi-Chain,https://icons.llama.fi/emiswap.png,2,,emiswap,11153,Dexes,"['Ethereum', 'Kucoin']",emiswap/index.js,EmiSwap,"['https://hacken.io/wp-content/uploads/2021/02/18022021_Emiswap_SC_Audit_Report.pdf', 'https://emiswap.com/docs/12072021_Emiswap_SC_Audit_Report_V2.pdf']",,emiswap,410821.036305,"{'Ethereum': 380527.634992, 'Ethereum-staking': 57349.71850718032, 'Kucoin': 30293.401313, 'staking': 57349.71850718032}",0.0,-3.384870011023267,3.7189640607026604,57349.71850718032,,0.0,,,,
697,Cook Finance,0xFF75CEd57419bcaEBe5F05254983b013B0646eF5,COOK,https://www.cook.finance,Cook is a platform that brings together the world of decentralized finance and offers it up as a carefully curated menu of indexes.,Ethereum,https://icons.llama.fi/cook-finance.jpg,2,,cook,8997,Indexes,['Ethereum'],cookfinance/index.js,cook_finance,['https://github.com/CookFinance/cook-token/tree/master/audits'],,cook-finance,400777.51777778135,"{'Ethereum': 400777.51777778135, 'pool2': 1108404.4271304717, 'Ethereum-staking': 873142.1509487127, 'staking': 873142.1509487127, 'Ethereum-pool2': 1108404.4271304717}",-0.0356929447452643,-5.84442093950905,-5.879928644707206,873142.1509487127,,3464755.0,,1634930710.0,1108404.4271304717,
860,CougarSwap,bsc:0x26d88b1e61e22da3f1a1ba95a1ba278f6fcef00b,CGS,https://cougarswap.io,Cougar Ecosystem - Advanced Yield Farming On Multiple Chains,Multi-Chain,https://icons.llama.fi/cougarswap.png,2,,cougar-token,13106,Yield,"['Binance', 'Avalanche', 'Polygon', 'Harmony', 'Fantom']",cougar/index.js,cougarswap,['https://github.com/TechRate/Smart-Contract-Audits/blob/main/CougarSwap.pdf'],,cougarswap,400312.74297011585,"{'Binance': 53496.27334178648, 'Avalanche': 213904.0666079498, 'Polygon': 14467.06856586861, 'Harmony': 98389.9869578867, 'Fantom': 20055.347496624316}",-0.33260582621620927,-13.211946198107796,-44.80592897041168,,117030.0,0.0,,1637344672.0,,
600,Value Liquid,0x49e833337ece7afe375e44f4e3e8481029218e5c,VALUE,https://valueliquid.io/#/swap,"Value Liquid is an automated market-maker built on Ethereum that allows anyone to create trading pools with flexible ratio pairs, add liquidity, and earn trading fees.",Ethereum,https://icons.llama.fi/value-liquid.jpg,2,,,,Dexes,['Ethereum'],valueliquid/index.js,value_defi,['https://valuedefi.io/audit'],,value-liquid,393779.9105732224,{'Ethereum': 393779.9105732224},-0.08056773946391615,-3.8767936573694612,-5.861435581776107,,,,['Balancer'],,,
747,MuesliSwap,smartbch:0xc8E09AEdB3c949a875e1FD571dC4b3E48FB221f0,MILK,https://muesliswap.com,MuesliSwap is a new decentralized exchange (DEX) operating on the Smart Bitcoin Cash blockchain,smartBCH,https://icons.llama.fi/muesliswap.jpg,0,,,,Dexes,['smartBCH'],muesliswap/index.js,MuesliSwapTeam,,,muesliswap,386179.3188078893,{'smartBCH': 386179.3188078893},1.067304719274233,1.1956147304338174,-61.37603896489065,,,,['Uniswap'],1635842482.0,,
169,Basis Cash,0x3449fc1cd036255ba1eb19d65ff4ba2b8903a69a,BAC,https://basis.cash/,Basis Cash is a censorship-resistant and fairly distributed implementation of the Basis Protocol.,Ethereum,https://icons.llama.fi/basis-cash.jpg,2,,basis-cash,7813,Assets,['Ethereum'],basis-cash.js,BasisCash,['https://github.com/basisdollar/basisdollar-protocol#audit'],,basis-cash,383766.1144,{'Ethereum': 383766.1144},0.0,0.0,0.0,,2252194.0,2252194.0,,,,
479,Shiba Fantom,fantom:0x9ba3e4f84a34df4e08c112e1a0ff148b81655615,SHIBA,https://shibafantom.finance,"A collection of DEX, Token, and NFT Market!",Fantom,https://icons.llama.fi/shiba-fantom.svg,0,,shiba-fantom,,Dexes,['Fantom'],Shibafantom/index.js,ShibaFantom,,,shiba-fantom,367881.44988305954,{'Fantom': 367881.44988305954},-1.3334903312902213,-9.271335936896477,-15.451051229619921,,,0.0,,,,
782,Polywhale Finance,polygon:0x05089C9EBFFa4F0AcA269e32056b1b36B37ED71b,KRILL,https://polywhale.finance/,Polywhale Finance is a 3rd generation yield farm on Polygon,Polygon,https://icons.llama.fi/polywhale.png,2,,polywhale,,Yield,['Polygon'],polywhale/index.js,polywhalefi,"['https://hacken.io/wp-content/uploads/2021/04/290432021_Polywhale_SC_Audit_Report-v2.pdf', 'https://paladinsec.co/projects/polywhale/']",,polywhale-finance,367812.33826911164,"{'Polygon': 367812.3382691116, 'pool2': 93540.47291683624, 'Polygon-pool2': 93540.47291683624, 'Polygon-staking': 377055.70561027876, 'staking': 377055.70561027876}",-0.0032830110831412185,-6.557684784462509,-4.464345088312243,377055.70561027876,,0.0,,1636043142.0,93540.47291683624,
638,Meso Finance,fantom:0x4D9361A86D038C8adA3db2457608e2275B3E08d4,fMESO,https://www.meso.finance,"Meso Finance, is building up on becoming a multi-chain project that can provide a multitude of products and services. We strive to provide awesome experiences for our users and as profitable returns on their investments. Initially, we will be launching as a yield farm in Fantom to distribute our fMESO token that will be used in the services we are building on. We help investors to protect their funds as we provide a transparent environment so that users can use our services worry-free.",Fantom,https://icons.llama.fi/meso-finance.png,2,,,,Yield,['Fantom'],mesofinance/index.js,mesofinance,['https://paladinsec.co/projects/meso-finance'],,meso-finance,364364.50304448995,"{'staking': 21245.611209502145, 'Fantom': 364364.50304448995, 'Fantom-staking': 21245.611209502145}",-0.29108201818409896,-12.194210643053196,-27.425110473412786,21245.611209502145,,,,,,
640,KingDefi,bsc:0x1446f3cedf4d86a9399e49f7937766e6de2a3aab,KRW,https://kingdefi.io,"KingDeFi is a DeFi project combining two main areas: analytics and monitoring where we provide a market overview, liquidity pool search engine and portfolio tracking to users and farming as we are a yield optimizer project on BSC and Solana.",Binance,https://icons.llama.fi/kingdefi.png,2,,krown,11024,Yield,"['Binance', 'Polygon']",kingdefi/index.js,KingDefi2,"['https://hacken.io/wp-content/uploads/2021/09/KingDefi_16092021_SCAudit_Report_4.pdf', 'https://kingdefi.io/assets/files/CertikAuditFarms.pdf', 'https://kingdefi.io/assets/files/CertikAuditPools.pdf', 'https://kingdefi.io/assets/files/AuditFarms.pdf']",,kingdefi,351038.70399332384,"{'Binance': 258161.37010728227, 'Binance-staking': 830034.0857958444, 'Polygon': 92877.33388604155, 'staking': 830034.0857958444}",-0.2594556194147799,-8.58780628721695,-24.40217682647763,830034.0857958444,2978062.0,1201244.0,,,,
299,Levinswap,xdai:0x1698cd22278ef6e7c0df45a8dea72edbea9e42aa,LEVIN,https://levinswap.org/,AMM DEX on xDai powered by the LightningDAO,xDai,https://icons.llama.fi/levinswap.jpg,3,,levin,1353,Dexes,['xDai'],levinswap/index.js,levinswap,,,levinswap,337673.505706,{'xDai': 337673.505706},-0.051108484395641085,-3.6942405758152432,-9.792996451394856,,,93410.0,['UniSwap'],,,
903,MiniSwap,0x4d953cf077c0c95ba090226e59a18fcf97db44ec,MINI,https://www.miniswap.org,We introduce MiniSwap to enable a connected network of DeFi ecosystems. MiniSwap provides a decentralised platform for exercising financial products.,Ethereum,https://icons.llama.fi/miniswap.jpg,0,,mini,6405,Dexes,['Ethereum'],minidex.js,Mini_Swap,,,miniswap,328716.70906219655,{'Ethereum': 328716.70906219655},0.0,-8.542576334788265,,,,0.0,['Uniswap'],1637725995.0,,
560,BTC Proxy,0x9C32185b81766a051E08dE671207b34466DD1021,BTCpx,https://btcpx.io,"BTC Proxy offers a unique institutional-grade wrapped Bitcoin solution that leverages Polygon technology to bring Bitcoin to DeFi with no gas and no slippage. BTC Proxy provides decentralized governance via the PRXY token, insured custody and a userfriendly interface to make wrapping bitcoin easy for retail users and institutions alike.",Multi-Chain,https://icons.llama.fi/btc-proxy.png,2,,,,Assets,"['Ethereum', 'Polygon']",btcpx.js,BTC_proxy,['https://github.com/Quillhash/Audit_Reports/blob/master/BTC%20Proxy%20Smart%20Contracts%20Audit%20Report%20-%20QuillAudits.pdf'],,btc-proxy,324783.42,"{'Ethereum': 76827.95, 'Polygon': 247955.47}",-0.06785148512354056,-5.755592042951648,-44.014032647552966,,,,,,,
470,Mensa Protocol,fantom:0x540d9ef5cd2d5F03694F85Aece84132C8F2220A4,MSA,https://www.mensapro.com,"Mensa Protocol is a decentralized lending platform based on Fantom chain, which aims to provide platform users with a decentralized and secure market to obtain loans and earn interest.",Fantom,https://icons.llama.fi/mensa-protocol.png,2,,mensa-protocol,11575,Lending,['Fantom'],mensa/index.js,MensaPro,https://docs.mensapro.com/risk-control/audit-reports,,mensa-protocol,321909.7623991054,{'Fantom': 321909.7623991054},0.11003281792989128,-9.094062545442284,-19.2097760830154,,60740628.0,0.0,,,,
424,SafeDollar,polygon:0x66C59Dded4EF01a3412a8B019B6e41D4a8C49A35,SDO,https://www.safedollar.fi,The next generation algorithmic stablecoin on Polygon,Polygon,https://icons.llama.fi/safedollar.jpg,0,,safedollar,,Yield,['Polygon'],safedollar/index.js,safedollarfi,,,safedollar,313139.2299693697,{'Polygon': 313139.2299693697},-0.5533908196617432,-1.3078193078659126,10.755865507165339,,,0.0,,,,
440,LoTerra,terra:terra1ez46kxtulsdv07538fh5ra5xj8l68mu8eg24vr,LOTA,https://loterra.io,LoTerra is a decentralized lottery regulated by a smart contract and managed by LOTA holders.,Terra,https://icons.llama.fi/loterra.jpg,2,,loterra,11673,Others,['Terra'],loterra/index.js,LoTerra_LOTA,['https://docs.loterra.io/loterra/resources/security-audit#security-audit-report'],['Terrand'],loterra,305649.046648,{'Terra': 305649.046648},-0.9830043625325544,0.26143829728664514,,,,0.0,,,,
808,Swift Finance,avax:0x0Aa4ef05B43700BF4b6E6Dc83eA4e9C2CF6Af0fA,SWIFT,https://swiftfinance.farm/,"Swift Finance is the first yield farm that requires active management and participation by its farmer, known as an ""active rotation harvest-tending"" yield farm.",Avalanche,https://icons.llama.fi/swift-finance.png,2,,swift-finance,12658,Yield,['Avalanche'],swift-finance/index.js,SwiftFinanceOff,['https://rugdoc.io/project/swift-finance/'],,swift-finance,304418.92541926645,"{'Avalanche': 304418.92541926645, 'Avalanche-staking': 2869.7021741681233, 'pool2': 174476.86322617, 'Avalanche-pool2': 174476.86322617, 'staking': 2869.7021741681233}",2.5367126838204967e-05,-2.0685700842794574,1.3331486183860903,2869.7021741681233,8336600.0,0.0,,1636397118.0,174476.86322617,
478,Yapeswap,0x757bc268bd50da88b2d0cf1966652b18e56ca803,YAPE,https://yape.exchange,Yapeswap is an Automated Market Maker that enables liquidity providers to earn additional yield by investing idle token reserves from liquidity pools into yield farming and aggregator services hosted by Yearn Finance. The protocol is maintained by independent developers and governed by veYAPE holders.,Ethereum,https://icons.llama.fi/yapeswap.png,3,,,,Dexes,['Ethereum'],yapeswap/index.js,yapeswap,,,yapeswap,303114.283214,{'Ethereum': 303114.283214},0.0,0.0,-8.367203365086226,,,,"['Uniswap', 'Yearn Finance']",,,
174,BT.Finance,0x76c5449f4950f6338a393f53cda8b53b0cd3ca3a,BT,https://bt.finance/,The best and sustainable yield from other excellent DeFi yield aggregator and platforms.,Ethereum,https://icons.llama.fi/bt.finance.jpg,2,,bt-finance,8558,Yield,['Ethereum'],bt-finance.js,btdotfinance,['https://github.com/btdotfinance/bt-finance/tree/master/audits'],,bt.finance,295758.99,{'Ethereum': 295758.99},0.0363265423331427,-7.842305106889242,-5.6645029648035745,,,59112.0,,,,
811,Kebab Finance,bsc:0x7979F6C54ebA05E18Ded44C4F986F49a5De551c2,KEBAB,https://kebabfinance.com/,Kebab Finance is a DEX using AMM technology. Started out as a PancakeSwap fork and have grown to forge their own identity and community.,Binance,https://icons.llama.fi/kebab-finance.png,2,,kebab-token,8334,Dexes,['Binance'],kebab-finance/index.js,kebabfinance,['https://www.certik.org/projects/kebab'],,kebab-finance,295555.40430670424,"{'Binance': 295555.4043067043, 'Binance-staking': 130752.40774908413, 'staking': 130752.40774908413}",0.022682512872023608,2.6055320741764803,-7.099334660980233,130752.40774908413,,0.0,['Pancakeswap'],1636430124.0,,
510,Gaj Finance,polygon:0xf4b0903774532aee5ee567c02aab681a81539e92,GAJ,https://gaj.finance,"Gaj, previously known as PolyGaj, is a multichain platform covering the two most promising subsects of cryptocurrency namely DeFi and NFT.",Multi-Chain,https://icons.llama.fi/gaj-finance.png,2,,gaj,11417,Yield,"['Polygon', 'Avalanche']",GajFinance/index.js,GajFinance,['https://solidity.finance/audits/Gaj-NFT-Farming'],,gaj-finance,267192.9917937564,"{'Polygon': 0, 'pool2': 46120.07513722492, 'Avalanche': 267192.9917937564, 'staking': 118587.81127565222}",8.06502889361127e-06,-0.05555182849681728,0.061227132743908896,118587.81127565222,680679.0,631093.0,,,46120.07513722492,
718,Alium Swap,bsc:0x7C38870e93A1f959cB6c533eB10bBc3e438AaC11,ALM,https://alium.finance/,Alium Swap is a Decentralized AMM Exchange with Multi-blockchain Option and NFTs,Multi-Chain,https://icons.llama.fi/alium.png,2,,alium-swap,10428,Dexes,['Binance'],aliumswap/index.js,AliumSwap,"['https://github.com/chainsulting/Smart-Contract-Security-Audits/blob/master/Aliumswap/02_Smart%20Contract%20Audit_Aliumswap.pdf', 'https://github.com/chainsulting/Smart-Contract-Security-Audits/blob/master/Aliumswap/02_Smart%20Contract%20Audit_AliumSwap_Core.pdf', 'https://www.certik.org/projects/aliumswap', 'https://drive.google.com/file/d/1Vd03-3ro62UvYMLeR8PHrmP5AeVBSD6v/view', 'https://drive.google.com/file/d/1DuyR97HWPk8Nxe5VJ8S9l3cdCZQwkGK5/view', 'https://drive.google.com/file/d/1oC_wrSwjw_47scZBeuHavTvtjwWmwQXS/view']",,alium-swap,264540.7000771538,"{'Binance': 264540.7000771538, 'Binance-staking': 260907.50656866003, 'staking': 260907.50656866003}",-0.9865949464016666,-6.375244158090155,-9.039644546293118,260907.50656866003,,0.0,,1635389421.0,,
916,Pika Protocol,,-,https://pikaprotocol.com,A Perpetual Swap Exchange,Optimism,https://icons.llama.fi/pika-protocol.jpg,2,,,,Dexes,['Optimism'],pika.js,PikaProtocol,['https://www.certik.com/projects/pikaprotocol'],['Chainlink'],pika-protocol,257668.81987,{'Optimism': 257668.81987},0.08319571465462161,12.3510254303187,,,,,,1637890789.0,,
369,YFDAI,0xf4CD3d3Fda8d7Fd6C5a500203e38640A70Bf9577,YFDAI,https://yfdai.finance/,Bridging the Worlds of Traditional Finance and Decentralised Networks,Ethereum,https://icons.llama.fi/yfdai.svg,2,,yfdai-finance,6938,Others,['Ethereum'],yfdai/index.js,YfdaiF,"['https://attest.im/attestation/searchResult?qurey=4c533d00766c4b2a9761fad5da78b56f', 'https://firebasestorage.googleapis.com/v0/b/gitbook-28427.appspot.com/o/assets%2F-MSgvIS2RfKE66pfkI81%2F-MUv-RfymyB6PvCRlnwz%2F-MUv1a71AjJ6p3Bgz5ui%2FChannels-Audit-Report-030321(1).pdf?alt=media&token=1af91ea6-d3d0-4ba3-8784-5dce6a907930']",,yfdai,250120.26399732433,"{'Ethereum': 250120.26399732433, 'Ethereum-staking': 6021163.806531595, 'staking': 6021163.806531595}",0.0,-3.8508007379000446,-6.755934414008081,6021163.806531595,,2500095.0,,,,
471,Complus Network,avax:0x3711c397b6c8f7173391361e27e67d72f252caad,COM,https://complus.exchange,Complus Network is an (AMM) decentralized crypto exchange (DEX) and yield farming protocol on Avalanche.,Avalanche,https://icons.llama.fi/complus-network.png,0,,complus-network,,Dexes,['Avalanche'],complus/index.js,complusnetwork,,,complus-network,243679.948121,{'Avalanche': 243679.948121},1.0721245748683828,-2.3470875063427457,1.9089609980420903,,,,,,,
263,QIAN,0x65d9bc970aa9b2413027fa339f7f179b3f3f2604,KUN,https://qian.finance/,"QIAN protocol provides a set of open architecture allowing anyone to generate stable-value tokens, anytime and anywhere.",Ethereum,https://icons.llama.fi/qian.jpg,2,,chemix-ecology-governance-token,7721,Assets,['Ethereum'],qian/index.js,,['https://qian.finance/PeckShield-Audit-Report-QIAN2-v1.0.pdf'],,qian,240560.33024276755,{'Ethereum': 240560.33024276755},0.0007699821296398568,-1.0724348336236886,-0.9393028032287702,,,0.0,,,,
820,Doki Doki Finance,0x9cEB84f92A0561fa3Cc4132aB9c0b76A59787544,DOKI,https://dokidoki.finance/,"Doki Doki is a gamified marketplace platform that combines NFTs, Gachapon Machines, & yield-farming.",Multi-Chain,https://icons.llama.fi/dokidoki.svg,2,,doki-doki-finance,7376,Yield,"['Ethereum', 'Polygon']",dokidoki/index.js,dokidokifinance,['https://defiyield.app/audit-database/defiyield/doki_doki_finance'],,doki-doki-finance,238812.95393632812,"{'pool2': 682167.5592426995, 'Polygon-pool2': 318574.4463138697, 'Ethereum-pool2': 363593.1129288299, 'Ethereum': 238812.95393632812, 'Ethereum-staking': 365290.77323105163, 'Polygon': 0, 'Polygon-staking': 890028.3398782612, 'staking': 1255319.113109313}",0.0,-6.6199034841349516,-4.179211376155791,1255319.113109313,1875332.0,1871653.0,,1636475962.0,682167.5592426995,
170,FinNexus,0xef9cd7882c067686691b6ff49e650b43afbbcc6b,FNX,https://finnexus.io/,"FinNexus Options makes it easy to buy and exercise BTC, ETH, BNB, LINK, SNX, MKR, WAN options with pooled liquidity in a secure and decentralized way on Ethereum, BSC & Wanchain.",Multi-Chain,https://icons.llama.fi/finnexus.jpg,2,,finnexus,5712,Options,"['Binance', 'Wanchain', 'Ethereum']",finnexus/index.js,fin_nexus,['https://github.com/Phoenix-Finance/Pdfs/blob/master/PeckShield-Audit-FinnexusOptionsV1.0.pdf'],"['Chainlink', 'Band']",finnexus,234256.37680851074,"{'Binance': 46268.291774961064, 'Wanchain': 5478.363091, 'Ethereum': 182509.72194254966}",-0.30173734582201917,0.5163359370903464,-0.33054731595811404,,1336688.0,2708697.0,,,,
401,ApeRocket,bsc:0xe486a69e432fdc29622bf00315f6b34c99b45e80,SPACE,https://aperocket.finance,"ApeRocket Finance is a suite of products in Decentralized Finance (DeFi) that provides yield optimization strategies through the Binance Smart Chain, using ApeSwap liquidity.",Multi-Chain,https://icons.llama.fi/aperocket.jpg,0,,space-token,10441,Yield,"['Binance', 'Polygon']",aperocket/index.js,ApeRocketFi,,,aperocket,234045.014541562,"{'Binance': 195001.03951610386, 'Polygon': 39043.968907661605}",-0.504401133870374,-4.433283945559381,-11.703229838977919,,,0.0,,,,
390,Qilin,-,-,https://qilin.fi/,Qilin is a decentralized volatility protocol that provides the ability to long volalitity of any crypto asset.,Ethereum,https://icons.llama.fi/qilin.jpg,2,,,,Dexes,['Ethereum'],qilin/index.js,QilinProtocol,['https://github.com/CodexDao/QiLin/tree/main/audit'],,qilin,230006.439344,{'Ethereum': 230006.439344},1.6413471996377353,1.6427701984205214,0.8374252702476781,,,,,,,
314,Gondola Finance,avax:0xd606199557c8ab6f4cc70bd03facc96ca576f142,GDL,https://gondola.finance/,"Gondola Finance connects any asset on Avalanche. Gondola is a fork of Saddle, but empowered by Avalanche’s high throughput and subsecond finality. Leveraging the StableSwap algorithm, we will connect any asset on Avalanche to solve the fragmented liquidity problem due to multiple bridges.",Avalanche,https://icons.llama.fi/gondola-finance.jpg,0,,gondola-finance,10449,Dexes,['Avalanche'],gdl/index.js,gondola_finance,,,gondola-finance,228173.34910003247,{'Avalanche': 228173.34910003247},0.36031129103852777,1.9141582157164834,-25.766210499116994,,,0.0,['Saddle'],,,
192,Governor DAO,0x515d7E9D75E2b76DB60F8a051Cd890eBa23286Bc,GDAO,https://governordao.org/,All projects can benefit from decentralized governance. Governor DAO aids new and existing projects alike in transitioning to a DAO via Governance-as-a-Service.,Ethereum,https://icons.llama.fi/governor-dao.jpg,0,,governor-dao,7694,Yield,['Ethereum'],gdao.js,Governor_DAO,,,governor-dao,225502.6,{'Ethereum': 225502.6},-0.35823783078805604,-22.26942533604212,-29.10210342673409,,,5875440.0,,,,
914,VampireSwap,fantom:0x97058c0B5ff0E0E350e241EBc63b55906a9EADbc,VAM,https://vampireswap.org,The All-in-one DeFi Platform built on Fantom Network,Fantom,https://icons.llama.fi/vampireswap.png,0,,,,Dexes,['Fantom'],vampireswap/index.js,vampireswap,,['Chainlink'],vampireswap,223061.43704402487,"{'Fantom-staking': 0, 'staking': 0, 'Fantom': 223061.43704402487}",-0.5220943016598056,10.406969322569665,,0.0,,,,1637883311.0,,
737,Dino.Exchange,bsc:0xf317932ee2c30fa5d0e14416775977801734812d,DINO,https://dino.exchange,A one-stop DeFi hub with realigned incentives for network participants via revenue sharing & community-driven network effects.,Binance,https://icons.llama.fi/dino.exchange.jpg,0,,dino-exchange,9621,Dexes,['Binance'],dinoexchange/index.js,dinoexchange,,,dino.exchange,212944.5284753409,"{'Binance': 212944.5284753409, 'Binance-staking': 265595.55601328943, 'staking': 265595.55601328943}",0.0825308847331172,-0.41732691630893726,-4.382142421936436,265595.55601328943,,811261.0,,1635801116.0,,
433,DAOventures,0x77dce26c03a9b833fc2d7c31c22da4f42e9d9582,DVD,https://www.daoventures.co,DAOventures is a DeFi technologies based automated investment fund that automatically invests into DeFi protocols and generates returns for the fund based on risk mandate.,Ethereum,https://icons.llama.fi/daoventures.jpg,2,,daoventures,8478,Yield,['Ethereum'],daoventures/index.js,VenturesDao,['https://github.com/daoventures/dao-audits'],,daoventures,210198.20986915665,"{'Ethereum': 210198.20986915665, 'Ethereum-staking': 272063.02552443376, 'staking': 272063.02552443376}",-0.854400689024402,-7.092021109779736,1.9758175474015474,272063.02552443376,1884682.0,1017258.0,,,,
872,Skeleton Finance,fantom:0xDB5Ad0D8c8acE03609596165C748B6986ce79767,SKULL,https://skeleton.finance,Skeleton Finance is a yield optimizer on Fantom Opera. Users can deposit various tokens and get their yield auto-compounded. SKULL token is given as bonus reward on top of their yield. SKULL token is native yield farming token to Skeleton.finance. SKULL holders receive protocol fees and will be able to vote on protocol changes.,Fantom,https://icons.llama.fi/skeleton-finance.png,2,,,,Yield,['Fantom'],skeleton/index.js,SkeletonFinance,['https://skeleton.finance/static/files/SmartContract_Audit_Solidproof_Skeleton.pdf'],,skeleton-finance,204874.15628566864,{'Fantom': 204874.15628566864},-0.5340790820659151,-19.366192990216817,-77.03140258553209,,,,,1637375100.0,,
